month_id,denumire_produs,TOTAL IPC (%),IPC Marfuri alimentare (%),IPC Marfuri nealimentare (%),IPC Servicii (%),Inflatie(de la o luna la alta),Inflatie anuala,unnemployment,net_average_salary,sales
2019-01-01,apa_plata,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,4607.36
2019-01-01,bere,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,395.56
2019-01-01,cafea,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,2896.35
2019-01-01,carnati,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,1017.35
2019-01-01,frigider,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,13.84
2019-01-01,lapte,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,5339.9
2019-01-01,legume,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,1802.61
2019-01-01,masina_de_spalat,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,14.84
2019-01-01,orez,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,1969.4299999999998
2019-01-01,oua,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,3191.59
2019-01-01,paste,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,198.11
2019-01-01,peste,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,513.0600000000001
2019-01-01,pizza,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,2474.98
2019-01-01,racoritaore,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,1108.46
2019-01-01,servetele,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,1183.13
2019-01-01,ulei_soare,100.83,101.3,100.63,100.57,0.8299999999999983,3.8,1.42,2936,3519.02
2019-02-01,apa_minerala,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,5.82
2019-02-01,apa_plata,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,5115.91
2019-02-01,aspirator,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,188.99
2019-02-01,bere,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,295.26
2019-02-01,cafea,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,2469.45
2019-02-01,carnati,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,1052.8
2019-02-01,frigider,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,53.45
2019-02-01,lapte,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,5734.66
2019-02-01,legume,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,2377.92
2019-02-01,orez,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,2372.65
2019-02-01,oua,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,2520.09
2019-02-01,paste,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,130.38
2019-02-01,peste,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,497.41
2019-02-01,pizza,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,1952.6
2019-02-01,racoritaore,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,1000.24
2019-02-01,servetele,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,1134.3
2019-02-01,ulei_soare,100.79,101.27,100.57,100.55,0.7900000000000063,3.8,3.32,2933,3876.9
2019-03-01,apa_minerala,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,123.75
2019-03-01,apa_plata,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,4926.3
2019-03-01,bere,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,520.7
2019-03-01,cafea,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,2624.91
2019-03-01,carnati,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,1522.25
2019-03-01,frigider,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,34.24
2019-03-01,lapte,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,5106.57
2019-03-01,legume,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,2387.5299999999997
2019-03-01,masina_de_spalat,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,14.84
2019-03-01,orez,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,2056.41
2019-03-01,oua,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,3217.99
2019-03-01,paste,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,292.66999999999996
2019-03-01,peste,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,574.26
2019-03-01,pizza,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,2359.5099999999998
2019-03-01,racoritaore,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,1155.07
2019-03-01,servetele,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,896.4300000000001
2019-03-01,ulei_soare,100.49,100.48,100.54,100.4,0.4899999999999949,3.8,3.31,3075,3003.25
2019-04-01,apa_minerala,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,123.75
2019-04-01,apa_plata,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,5570.24
2019-04-01,bere,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,385.66999999999996
2019-04-01,cafea,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,2604.14
2019-04-01,carnati,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,1353.29
2019-04-01,frigider,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,17.9
2019-04-01,lapte,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,5862.41
2019-04-01,legume,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,2412.19
2019-04-01,masina_de_spalat,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,29.68
2019-04-01,orez,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,2457.07
2019-04-01,oua,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,3353.62
2019-04-01,paste,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,500.69
2019-04-01,peste,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,780.1700000000001
2019-04-01,pizza,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,2227.08
2019-04-01,racoritaore,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,1219.38
2019-04-01,servetele,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,673.79
2019-04-01,ulei_soare,100.61,100.68,100.53,100.72,0.6099999999999994,3.8,3.19,3115,3653.85
2019-05-01,apa_plata,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,6182.06
2019-05-01,bere,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,501.63
2019-05-01,cafea,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,3141.86
2019-05-01,carnati,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,1948.06
2019-05-01,frigider,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,27.68
2019-05-01,lapte,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,4498.25
2019-05-01,legume,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,2598.18
2019-05-01,masina_de_spalat,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,51.94
2019-05-01,orez,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,2150.2599999999998
2019-05-01,oua,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,2487.07
2019-05-01,paste,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,208.61
2019-05-01,peste,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,472.98
2019-05-01,pizza,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,2730.53
2019-05-01,racoritaore,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,1558.59
2019-05-01,servetele,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,875.55
2019-05-01,ulei_soare,100.46,100.79,100.2,100.55,0.45999999999999375,3.8,3.0,3101,3186.63
2019-06-01,apa_minerala,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,26.19
2019-06-01,apa_plata,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,6237.2
2019-06-01,aspirator,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,0.0
2019-06-01,bere,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,909.31
2019-06-01,cafea,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,3059.61
2019-06-01,carnati,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,1916.72
2019-06-01,frigider,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,6.92
2019-06-01,lapte,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,5579.2
2019-06-01,legume,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,2114.99
2019-06-01,masina_de_spalat,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,44.52
2019-06-01,orez,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,2515.28
2019-06-01,oua,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,2998.63
2019-06-01,paste,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,122.38000000000001
2019-06-01,peste,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,559.79
2019-06-01,pizza,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,2258.8
2019-06-01,racoritaore,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,1357.45
2019-06-01,servetele,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,882.71
2019-06-01,ulei_soare,99.77,99.53,99.76,100.17,-0.23000000000000398,3.8,2.95,3142,4584.11
2019-07-01,apa_plata,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,6146.88
2019-07-01,bere,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,791.6500000000001
2019-07-01,cafea,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,2500.2
2019-07-01,carnati,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,2473.8
2019-07-01,lapte,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,5223.45
2019-07-01,legume,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,2783.45
2019-07-01,masina_de_spalat,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,7.42
2019-07-01,orez,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,2364.15
2019-07-01,oua,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,2988.5
2019-07-01,paste,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,166.37
2019-07-01,peste,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,316.6
2019-07-01,pizza,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,2337.19
2019-07-01,racoritaore,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,1413.91
2019-07-01,servetele,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,862.73
2019-07-01,ulei_soare,99.8,99.34,99.98,100.1,-0.20000000000000284,3.8,2.95,3119,3828.17
2019-08-01,apa_minerala,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,26.01
2019-08-01,apa_plata,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,6231.62
2019-08-01,bere,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,700.06
2019-08-01,cafea,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,3287.2
2019-08-01,carnati,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,1558.64
2019-08-01,frigider,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,27.68
2019-08-01,lapte,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,5751.19
2019-08-01,legume,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,2426.9
2019-08-01,masina_de_spalat,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,14.84
2019-08-01,orez,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,1988.9099999999999
2019-08-01,oua,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,3252.98
2019-08-01,paste,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,236.58
2019-08-01,peste,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,718.95
2019-08-01,pizza,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,2115.4
2019-08-01,racoritaore,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,2157.45
2019-08-01,servetele,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,1111.41
2019-08-01,ulei_soare,100.06,99.71,100.22,100.25,0.060000000000002274,3.8,3.01,3044,4272.62
2019-09-01,apa_minerala,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,78.03
2019-09-01,apa_plata,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,5559.33
2019-09-01,bere,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,585.47
2019-09-01,cafea,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,2696.14
2019-09-01,carnati,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,2029.26
2019-09-01,frigider,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,20.04
2019-09-01,lapte,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,5388.31
2019-09-01,legume,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,2067.41
2019-09-01,orez,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,2213.87
2019-09-01,oua,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,2987.78
2019-09-01,paste,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,433.63
2019-09-01,peste,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,659.4200000000001
2019-09-01,pizza,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,2679.56
2019-09-01,racoritaore,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,1456.56
2019-09-01,servetele,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,1318.5
2019-09-01,ulei_soare,100.09,99.91,100.13,100.27,0.09000000000000341,3.8,3.03,3082,4023.9700000000003
2019-10-01,apa_plata,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,4983.65
2019-10-01,bere,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,404.72
2019-10-01,cafea,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,2809.71
2019-10-01,carnati,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,1875.3899999999999
2019-10-01,frigider,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,61.92
2019-10-01,lapte,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,5697.71
2019-10-01,legume,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,2544.82
2019-10-01,orez,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,2194.08
2019-10-01,oua,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,3111.0
2019-10-01,paste,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,243.7
2019-10-01,peste,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,708.27
2019-10-01,pizza,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,1633.75
2019-10-01,racoritaore,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,1665.6399999999999
2019-10-01,servetele,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,917.12
2019-10-01,ulei_soare,100.43,100.7,100.32,100.25,0.4300000000000068,3.8,3.0,3116,4117.05
2019-11-01,apa_plata,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,4072.02
2019-11-01,bere,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,297.84
2019-11-01,cafea,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,2692.7
2019-11-01,carnati,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,2263.7400000000002
2019-11-01,frigider,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,121.63000000000001
2019-11-01,lapte,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,5593.19
2019-11-01,legume,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,2660.63
2019-11-01,masina_de_spalat,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,7.42
2019-11-01,orez,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,2723.12
2019-11-01,oua,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,3281.98
2019-11-01,paste,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,477.22
2019-11-01,peste,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,1055.53
2019-11-01,pizza,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,2265.34
2019-11-01,racoritaore,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,1464.34
2019-11-01,servetele,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,1074.64
2019-11-01,ulei_soare,100.23,100.43,100.12,100.15,0.23000000000000398,3.8,2.98,3179,3904.27
2019-12-01,apa_plata,100.42,100.84,100.28,100.12,0.4200000000000017,3.8,2.98,3340,6023.52
2019-12-01,bere,100.42,100.84,100.28,100.12,0.4200000000000017,3.8,2.98,3340,493.94
2019-12-01,cafea,100.42,100.84,100.28,100.12,0.4200000000000017,3.8,2.98,3340,2831.67
2019-12-01,carnati,100.42,100.84,100.28,100.12,0.4200000000000017,3.8,2.98,3340,2714.4
2019-12-01,frigider,100.42,100.84,100.28,100.12,0.4200000000000017,3.8,2.98,3340,26.6
2019-12-01,lapte,100.42,100.84,100.28,100.12,0.4200000000000017,3.8,2.98,3340,6550.13
2019-12-01,legume,100.42,100.84,100.28,100.12,0.4200000000000017,3.8,2.98,3340,1985.84
