month_id,denumire_produs,TOTAL IPC (%),IPC Marfuri alimentare (%),IPC Marfuri nealimentare (%),IPC Servicii (%),Inflatie(de la o luna la alta),Inflatie anuala,unnemployment,net_average_salary,sales
2021-12-01,masina_de_spalat,100.71,100.84,100.74,100.42,0.7099999999999937,5.1,2.72,3879,61.4
2021-12-01,orez,100.71,100.84,100.74,100.42,0.7099999999999937,5.1,2.72,3879,3670.16
2021-12-01,oua,100.71,100.84,100.74,100.42,0.7099999999999937,5.1,2.72,3879,4850.9
2021-12-01,paste,100.71,100.84,100.74,100.42,0.7099999999999937,5.1,2.72,3879,352.17
2021-12-01,peste,100.71,100.84,100.74,100.42,0.7099999999999937,5.1,2.72,3879,1384.59
2021-12-01,pizza,100.71,100.84,100.74,100.42,0.7099999999999937,5.1,2.72,3879,2339.94
2021-12-01,racoritaore,100.71,100.84,100.74,100.42,0.7099999999999937,5.1,2.72,3879,2743.49
2021-12-01,servetele,100.71,100.84,100.74,100.42,0.7099999999999937,5.1,2.72,3879,1982.02
2021-12-01,ulei_soare,100.71,100.84,100.74,100.42,0.7099999999999937,5.1,2.72,3879,6164.21
2022-01-01,apa_plata,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,6943.12
2022-01-01,bere,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,294.0
2022-01-01,cafea,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,2876.44
2022-01-01,carnati,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,1479.24
2022-01-01,lapte,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,6326.73
2022-01-01,legume,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,2373.78
2022-01-01,masina_de_spalat,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,17.5
2022-01-01,orez,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,3289.81
2022-01-01,oua,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,4181.89
2022-01-01,paste,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,354.88
2022-01-01,peste,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,1101.81
2022-01-01,pizza,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,2623.29
2022-01-01,racoritaore,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,1610.68
2022-01-01,servetele,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,1980.04
2022-01-01,ulei_soare,101.48,101.15,101.73,101.37,1.480000000000004,13.8,2.69,3698,5072.49
2022-02-01,apa_plata,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,8103.99
2022-02-01,bere,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,881.15
2022-02-01,cafea,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,3723.59
2022-02-01,carnati,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,1701.96
2022-02-01,lapte,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,6222.73
2022-02-01,legume,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,2814.53
2022-02-01,masina_de_spalat,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,61.71
2022-02-01,orez,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,3217.05
2022-02-01,oua,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,4699.15
2022-02-01,paste,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,467.11
2022-02-01,peste,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,1366.47
2022-02-01,pizza,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,2901.4
2022-02-01,racoritaore,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,2838.23
2022-02-01,servetele,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,2602.12
2022-02-01,ulei_soare,100.58,101.96,99.7,100.6,0.5799999999999983,13.8,2.68,3721,6572.86
2022-03-01,apa_plata,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,7920.4
2022-03-01,bere,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,830.4100000000001
2022-03-01,cafea,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,3571.31
2022-03-01,carnati,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,3062.63
2022-03-01,lapte,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,7627.41
2022-03-01,legume,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,4629.14
2022-03-01,masina_de_spalat,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,112.8
2022-03-01,orez,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,5079.54
2022-03-01,oua,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,4470.28
2022-03-01,paste,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,814.56
2022-03-01,peste,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,1546.75
2022-03-01,pizza,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,2995.58
2022-03-01,racoritaore,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,2143.11
2022-03-01,servetele,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,2298.99
2022-03-01,ulei_soare,101.88,102.54,101.86,100.67,1.8799999999999955,13.8,2.67,3937,5594.58
2022-04-01,apa_plata,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,8031.31
2022-04-01,bere,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,1010.63
2022-04-01,cafea,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,3414.72
2022-04-01,carnati,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,2234.96
2022-04-01,lapte,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,6642.49
2022-04-01,legume,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,3329.3
2022-04-01,masina_de_spalat,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,99.64999999999999
2022-04-01,orez,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,3464.63
2022-04-01,oua,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,4355.17
2022-04-01,paste,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,1514.45
2022-04-01,peste,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,1327.34
2022-04-01,pizza,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,3605.17
2022-04-01,racoritaore,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,2410.5
2022-04-01,servetele,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,1783.0
2022-04-01,ulei_soare,103.74,102.56,105.45,100.94,3.739999999999995,13.8,2.64,3967,5266.91
2022-05-01,apa_plata,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,9161.03
2022-05-01,bere,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,1040.6299999999999
2022-05-01,cafea,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,3371.58
2022-05-01,carnati,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,3032.58
2022-05-01,lapte,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,5652.24
2022-05-01,legume,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,2829.53
2022-05-01,masina_de_spalat,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,30.08
2022-05-01,orez,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,3216.84
2022-05-01,oua,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,3331.72
2022-05-01,paste,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,484.15
2022-05-01,peste,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,1476.41
2022-05-01,pizza,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,2833.75
2022-05-01,racoritaore,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,2253.33
2022-05-01,servetele,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,2807.14
2022-05-01,ulei_soare,101.18,101.73,101.0,100.61,1.1800000000000068,13.8,2.57,3928,3891.14
2022-06-01,apa_plata,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,8736.130000000001
2022-06-01,bere,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,1339.46
2022-06-01,cafea,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,2912.4
2022-06-01,carnati,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,2225.86
2022-06-01,frigider,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,70.72
2022-06-01,lapte,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,5861.33
2022-06-01,legume,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,2487.96
2022-06-01,masina_de_spalat,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,36.24
2022-06-01,orez,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,3467.01
2022-06-01,oua,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,3789.82
2022-06-01,paste,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,474.69
2022-06-01,peste,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,750.05
2022-06-01,pizza,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,3076.14
2022-06-01,racoritaore,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,2720.4700000000003
2022-06-01,servetele,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,1686.94
2022-06-01,ulei_soare,100.76,100.62,100.92,100.54,0.7600000000000051,13.8,2.55,3977,3680.17
2022-07-01,apa_minerala,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,10.38
2022-07-01,apa_plata,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,7802.99
2022-07-01,bere,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,1440.8
2022-07-01,cafea,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,3104.0499999999997
2022-07-01,carnati,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,2875.09
2022-07-01,lapte,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,5754.6
2022-07-01,legume,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,3224.3
2022-07-01,masina_de_spalat,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,51.63
2022-07-01,orez,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,3568.29
2022-07-01,oua,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,2910.64
2022-07-01,paste,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,432.37
2022-07-01,peste,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,1165.06
2022-07-01,pizza,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,2602.61
2022-07-01,racoritaore,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,2750.62
2022-07-01,servetele,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,2417.86
2022-07-01,ulei_soare,100.89,100.92,100.87,100.88,0.8900000000000006,13.8,2.55,3975,6036.24
2022-08-01,apa_minerala,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,42.78
2022-08-01,apa_plata,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,7636.66
2022-08-01,bere,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,1402.94
2022-08-01,cafea,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,4054.42
2022-08-01,carnati,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,2443.74
2022-08-01,lapte,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,5778.0
2022-08-01,legume,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,2707.7
2022-08-01,masina_de_spalat,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,36.24
2022-08-01,orez,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,2949.64
2022-08-01,oua,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,2996.69
2022-08-01,paste,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,594.01
2022-08-01,peste,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,827.77
2022-08-01,pizza,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,3726.59
2022-08-01,racoritaore,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,2640.33
2022-08-01,servetele,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,1769.41
2022-08-01,ulei_soare,100.56,101.82,99.81,100.37,0.5600000000000023,13.8,2.56,3933,4236.48
2022-09-01,apa_plata,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,6556.32
2022-09-01,bere,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,1250.4
2022-09-01,cafea,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,3883.13
2022-09-01,carnati,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,2723.38
2022-09-01,lapte,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,5501.77
2022-09-01,legume,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,2835.15
2022-09-01,masina_de_spalat,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,48.2
2022-09-01,orez,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,3232.4900000000002
2022-09-01,oua,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,4738.11
2022-09-01,paste,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,584.69
2022-09-01,peste,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,1324.0
2022-09-01,pizza,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,3373.73
2022-09-01,racoritaore,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,3439.5
2022-09-01,servetele,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,2552.77
2022-09-01,ulei_soare,101.33,101.72,101.28,100.72,1.3299999999999983,13.8,2.56,4003,3529.54
2022-10-01,apa_plata,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,6676.34
2022-10-01,bere,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,765.58
2022-10-01,cafea,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,3627.83
2022-10-01,carnati,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,2093.8
2022-10-01,lapte,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,5580.82
2022-10-01,legume,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,2979.84
2022-10-01,masina_de_spalat,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,93.32
2022-10-01,orez,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,3059.78
2022-10-01,oua,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,4312.22
2022-10-01,paste,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,413.15
2022-10-01,peste,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,927.48
2022-10-01,pizza,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,3290.23
2022-10-01,racoritaore,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,2573.2
2022-10-01,servetele,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,1802.01
2022-10-01,ulei_soare,101.28,102.29,100.8,100.7,1.2800000000000011,13.8,2.88,4008,4580.24
2022-11-01,apa_plata,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,7806.97
2022-11-01,bere,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,525.64
2022-11-01,cafea,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,3044.88
2022-11-01,carnati,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,3230.12
2022-11-01,frigider,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,10.91
2022-11-01,lapte,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,5647.67
2022-11-01,legume,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,3256.82
2022-11-01,orez,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,3707.9
2022-11-01,oua,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,3596.37
2022-11-01,paste,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,951.23
2022-11-01,peste,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,1108.3899999999999
2022-11-01,pizza,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,3063.59
2022-11-01,racoritaore,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,2794.53
2022-11-01,servetele,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,1949.98
2022-11-01,ulei_soare,101.25,101.54,101.03,101.31,1.25,13.8,2.96,4141,4295.73
2022-12-01,apa_plata,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,9630.35
2022-12-01,bere,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,487.94
2022-12-01,cafea,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,3688.86
2022-12-01,carnati,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,3101.9700000000003
2022-12-01,frigider,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,19.64
2022-12-01,lapte,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,6546.15
2022-12-01,legume,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,2209.25
2022-12-01,masina_de_spalat,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,116.28
2022-12-01,orez,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,3398.35
2022-12-01,oua,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,5114.52
2022-12-01,paste,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,740.53
2022-12-01,peste,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,1311.05
2022-12-01,pizza,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,2520.87
2022-12-01,racoritaore,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,2370.11
2022-12-01,servetele,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,2047.38
2022-12-01,ulei_soare,100.37,101.26,99.68,100.67,0.37000000000000455,13.8,3.04,4141,4967.01
